bert_aligned,bert_avg_pool,bert_max_avg,bert_full,tfidf_cos_sim,tfidf_cos_sim_bigram,tfidf_cos_sim_lemma,tfidf_cos_sim_bigram_lemma,sw_align,docu_toads,docu_toads_lemma,bow_ol,bow_ol_bigrams,bow_ol_lemma,bow_ol_bigrams_lemma,pos_bow_ol,pos_bow_bigrams,pos_bow_ol_lemma,pos_bow_bigrams_lemma,jaro_winkler
0.23634213025536016,0.6178931593894958,0.19568435847759247,0.715360701084137,0.5259582340426567,0.4439528662001271,0.5259582340426567,0.4439528662001271,0.551094890510949,0.5540540540540541,0.5540540540540541,0.4864864864864865,0.36734693877551017,0.5277777777777778,0.3137254901960784,0.46341463414634143,0.46341463414634143,0.5,0.5,0.8801057663354411
0.3243272470863949,0.9589611291885376,0.018962034955620766,0.8463350534439087,0.8738562163484462,0.6898340191400453,0.8738562163484462,0.6898340191400453,0.5390702274975272,0.27807486631016043,0.3663101604278075,0.6428571428571428,0.3921568627450981,0.6363636363636364,0.37969924812030076,0.5142857142857142,0.5142857142857142,0.5211267605633803,0.5211267605633803,0.7316292338943388
0.9005328814188639,0.9284088611602783,0.3001776337623596,0.9734241962432861,0.8955440560181339,0.6781811378816719,0.8955440560181339,0.6781811378816719,0.6858407079646017,0.5985915492957746,-0.007042253521126751,0.7916666666666666,0.5675675675675675,0.7959183673469388,0.524390243902439,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.886224232057413
0.9999999850988388,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3541966005867603,0.7368655800819397,0.13593736290931702,0.8294345140457153,0.5607655552856087,0.35747312032239176,0.5607655552856087,0.35747312032239176,0.5698529411764706,-0.5980392156862746,-0.5980392156862746,0.5510204081632653,0.2777777777777778,0.5833333333333333,0.273972602739726,0.4545454545454546,0.4545454545454546,0.4629629629629629,0.4629629629629629,0.8519114219114219
0.5583874741433725,0.8077122569084167,0.08797041326761246,0.6805043816566467,0.744148916160429,0.5418802561027338,0.744148916160429,0.5418802561027338,0.6428571428571429,-0.027272727272727337,0.3363636363636363,0.4693877551020408,0.29333333333333333,0.44897959183673475,0.28,0.4067796610169492,0.4067796610169492,0.4137931034482759,0.4137931034482759,0.77928032748007
0.8214896428302974,0.9008201360702515,0.0801028236746788,0.9856704473495483,0.9082394159234254,0.8719754239026648,0.9082394159234254,0.8719754239026648,0.9659090909090909,0.7857142857142857,0.7857142857142857,0.8409090909090909,0.7642276422764227,0.8409090909090909,0.7661290322580645,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.891492656572922
0.9486461537224906,0.9808971881866455,0.13552089035511017,0.9235919713973999,0.846623430875374,0.789088028578825,0.846623430875374,0.789088028578825,0.939297124600639,0.8888888888888888,0.8888888888888888,0.7857142857142857,0.7017543859649122,0.7804878048780488,0.7017543859649122,0.7659574468085106,0.7659574468085106,0.7555555555555555,0.7555555555555555,0.9270112540655672
0.9999999933772616,0.9999999403953552,0.1111111119389534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.062373970496766795,0.7417978048324585,0.013781909830868244,0.4886884391307831,0.1881492420172639,0.026594435240352765,0.1881492420172639,0.026594435240352765,0.9583333333333334,0.24803149606299213,0.24803149606299213,0.15979381443298968,0.0378250591016549,0.15897435897435896,0.03935185185185186,0.12145748987854255,0.12145748987854255,0.11740890688259109,0.11740890688259109,0.693822556147401
0.165285105042409,0.8177046775817871,0.15503664314746857,0.618173360824585,0.7353908441171962,0.6002217542807258,0.7353908441171962,0.6002217542807258,0.7553191489361702,0.34251968503937,0.34251968503937,0.40625,0.31958762886597936,0.4126984126984127,0.29000000000000004,0.3648648648648649,0.3648648648648649,0.3513513513513513,0.3513513513513513,0.6368881118881119
0.9219835984517658,0.9839316606521606,0.0693480372428894,0.9736027717590332,0.9597688698278474,0.896780540883669,0.9597688698278474,0.896780540883669,0.8678861788617886,0.9050632911392404,0.9050632911392404,0.8923076923076922,0.7386363636363636,0.890625,0.7471264367816092,0.8513513513513513,0.8513513513513513,0.84,0.84,0.913310419953422
0.7319253255605003,0.9330716729164124,0.12272689491510391,0.9899609684944153,0.9259752311878804,0.8873645523378881,0.9259752311878804,0.8873645523378881,0.9355742296918768,0.8405797101449275,0.8695652173913043,0.8723404255319149,0.7424242424242424,0.8695652173913043,0.7246376811594203,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8795546558704453
1.000000011175871,1.0,0.03125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.07131891427288856,0.7263766527175903,0.013073948211967945,0.35801565647125244,0.21260778626765087,0.013725382823948307,0.21260778626765087,0.013725382823948307,1.0,0.32875,0.32875,0.16176470588235292,0.02857142857142858,0.16267942583732053,0.03002309468822173,0.12167300380228141,0.12167300380228141,0.125,0.125,0.7046911768704086
0.4489934947359293,0.7862918376922607,0.05723746493458748,0.8677891492843628,0.36959065773119193,0.2101075841652449,0.36959065773119193,0.2101075841652449,0.7445652173913043,0.25886524822695034,0.25886524822695034,0.3363636363636363,0.13440860215053763,0.32432432432432434,0.12565445026178013,0.28800000000000003,0.28800000000000003,0.2834645669291339,0.2834645669291339,0.8124982700435416
0.34196320232466226,0.8949751853942871,0.04297967627644539,0.7704265713691711,0.7438429988484883,0.5703046379704022,0.7438429988484883,0.5703046379704022,0.7532956685499058,0.43253968253968256,0.44246031746031744,0.5702479338842975,0.38888888888888884,0.5737704918032787,0.385593220338983,0.5136986301369864,0.5136986301369864,0.5067567567567568,0.5067567567567568,0.8308969223909637
0.8791213370859623,0.97679603099823,0.11285102367401123,0.9878423810005188,0.9674197254123856,0.9117882713200438,0.9674197254123856,0.9117882713200438,0.9523809523809523,0.9404761904761905,0.9166666666666666,0.8857142857142857,0.8536585365853658,0.7837837837837838,0.7674418604651163,0.8378378378378378,0.8378378378378378,0.7894736842105263,0.7894736842105263,0.9641492438801856
0.9999999850988388,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0892654694320642,0.7854699492454529,0.011623149737715721,0.49536198377609253,0.18292783058144046,0.029910785894885716,0.18292783058144046,0.029910785894885716,0.45525291828793774,0.30874999999999997,0.30874999999999997,0.3096774193548387,0.09921671018276768,0.2955974842767296,0.09768637532133673,0.2339449541284404,0.2339449541284404,0.23076923076923073,0.23076923076923073,0.6902065126238176
0.5747988426641993,0.7953755855560303,0.04400245100259781,0.7916737198829651,0.6216233592569338,0.3848580621614859,0.6216233592569338,0.3848580621614859,0.61212976022567,0.06870229007633588,0.06870229007633588,0.5172413793103448,0.27464788732394363,0.4943820224719101,0.2567567567567568,0.4411764705882353,0.4411764705882353,0.4356435643564357,0.4356435643564357,0.7904694896893472
0.9343231268268337,0.982010006904602,0.0742773711681366,1.0,0.9823522195309118,0.9641463241453916,0.9823522195309118,0.9641463241453916,0.9773895169578622,0.9668508287292817,0.9668508287292817,0.9764705882352941,0.9264705882352942,0.9761904761904762,0.9264705882352942,0.96,0.96,0.9587628865979382,0.9587628865979382,0.969364262010008
0.7751674490016804,0.9322061538696289,0.15551038086414337,0.9430273771286011,0.9415982333571122,0.9063220378598225,0.9415982333571122,0.9063220378598225,0.949685534591195,0.8541666666666666,0.8541666666666666,0.9090909090909091,0.8260869565217391,0.9117647058823529,0.8260869565217391,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.933204315274374
0.9999999837441877,1.0000001192092896,0.09090909361839294,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.5717014355057336,0.2819725275039673,0.27471494674682617,0.6417248845100403,0.31708461684925726,0.09580268229702127,0.31708461684925726,0.09580268229702127,0.5062893081761006,0.47,0.47,0.39622641509433965,0.19999999999999996,0.34545454545454546,0.17948717948717952,0.2622950819672131,0.2622950819672131,0.24590163934426235,0.24590163934426235,0.8494104950582814
0.20859768473624507,0.8653106689453125,0.015737224370241165,0.771576464176178,0.62804420252491,0.30754118293658295,0.62804420252491,0.30754118293658295,0.3911290322580645,0.35875,0.35875,0.43506493506493504,0.15573770491803274,0.4025157232704403,0.15223097112860895,0.38,0.38,0.3414634146341463,0.3414634146341463,0.7348995250592343
0.7789635320551076,0.9184643626213074,0.06720376014709473,0.8667882680892944,0.6254315618312152,0.5002242723280138,0.6254315618312152,0.5002242723280138,0.7003792667509482,0.5873015873015873,0.503968253968254,0.6493506493506493,0.446969696969697,0.6623376623376623,0.45925925925925926,0.5376344086021505,0.5376344086021505,0.5425531914893618,0.5425531914893618,0.8182591349273295
0.950328840791691,0.997076153755188,0.023646244779229164,0.9484626650810242,0.9956299653914782,0.9872478086538774,0.9956299653914782,0.9872478086538774,0.9619335347432024,0.9535714285714285,0.9357142857142857,0.9545454545454546,0.917098445595855,0.9545454545454546,0.9119170984455959,0.9435483870967742,0.9435483870967742,0.935483870967742,0.935483870967742,0.8376043105760423
0.9999999602635702,0.9999999403953552,0.3333333432674408,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.25678256384175013,0.6468666195869446,0.10755044221878052,0.4943062961101532,0.30564543873809946,0.04810932953020053,0.30564543873809946,0.04810932953020053,0.42592592592592593,0.15625,0.15625,0.23417721518987344,0.058495821727019504,0.2222222222222222,0.05494505494505497,0.19711538461538458,0.19711538461538458,0.1800947867298578,0.1800947867298578,0.6098095738701393
0.5395710802407896,0.849097728729248,0.02414274401962757,0.9125676155090332,0.7204306877317463,0.5233003365537814,0.7204306877317463,0.5233003365537814,0.5927392739273928,0.11191335740072206,0.11010830324909748,0.5657894736842105,0.3820598006644518,0.5324675324675325,0.3665594855305466,0.489247311827957,0.489247311827957,0.47058823529411764,0.47058823529411764,0.862846028072897
0.7697110960101954,0.9772666096687317,0.03877405822277069,0.9101382493972778,0.9016068925766602,0.754810487101538,0.9016068925766602,0.754810487101538,0.8416666666666667,0.7485207100591715,0.7455621301775148,0.7701149425287357,0.6193181818181819,0.788235294117647,0.6229508196721312,0.7142857142857143,0.7142857142857143,0.7297297297297297,0.7297297297297297,0.8302810443991618
0.8871863264838854,0.9876726865768433,0.12256495654582977,0.9993374347686768,0.9345303633199419,0.8250343654842441,0.9345303633199419,0.8250343654842441,0.9828326180257511,0.8571428571428572,0.8571428571428572,0.9166666666666666,0.8604651162790697,0.9444444444444444,0.8181818181818181,0.868421052631579,0.868421052631579,0.8947368421052632,0.8947368421052632,0.9261243092293661
0.9999999829701015,1.0,0.1428571492433548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3048612012448114,0.8353599309921265,0.017341258004307747,0.4633655548095703,0.40427529197714385,0.10674792084755858,0.40427529197714385,0.10674792084755858,0.7846153846153846,-0.9163424124513619,-0.9163424124513619,0.2571428571428571,0.07427055702917773,0.23728813559322037,0.07049608355091386,0.222707423580786,0.222707423580786,0.19913419913419916,0.19913419913419916,0.7780346080088133
0.6940561017695667,0.933807373046875,0.07926604896783829,0.8024107217788696,0.863354868569587,0.7940388371964154,0.863354868569587,0.7940388371964154,0.8313253012048193,0.5930232558139534,0.37790697674418605,0.7037037037037037,0.5125,0.6851851851851851,0.5058823529411764,0.6307692307692307,0.6307692307692307,0.609375,0.609375,0.751979566443492
0.7991702738401064,0.9742104411125183,0.08093322813510895,0.9504039287567139,0.9393845514514879,0.9045350502352483,0.9393845514514879,0.9045350502352483,0.8433544303797469,0.8571428571428572,0.8571428571428572,0.8275862068965517,0.8,0.8305084745762712,0.8,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8810634477994449
0.7686739456156889,0.9647117257118225,0.11071176826953888,0.9874039888381958,0.9016321765006219,0.736841460322712,0.9016321765006219,0.736841460322712,0.9356223175965666,0.75,0.75,0.8108108108108107,0.7333333333333334,0.7435897435897436,0.625,0.725,0.725,0.7073170731707317,0.7073170731707317,0.9149889959777735
0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.1899801922191504,0.6065578460693359,0.055413708090782166,0.3574991226196289,0.22105744660133786,0.028165587667445924,0.22105744660133786,0.028165587667445924,0.9538461538461539,-0.37650602409638556,-0.37650602409638556,0.19512195121951215,0.0490196078431373,0.17600000000000005,0.04390243902439028,0.17808219178082196,0.17808219178082196,0.16216216216216217,0.16216216216216217,0.6756951896607012
0.3717937820164492,0.8370235562324524,0.07046856731176376,0.7878158092498779,0.8184515450455009,0.6229512754507602,0.8184515450455009,0.6229512754507602,0.5422396856581533,0.4739130434782609,0.4739130434782609,0.5087719298245614,0.25217391304347825,0.4821428571428571,0.23728813559322037,0.3846153846153846,0.3846153846153846,0.36363636363636365,0.36363636363636365,0.86836718077874
0.9317456312400474,0.9955390691757202,0.016119666397571564,0.9999998807907104,0.9834876266113555,0.951170851209891,0.9834876266113555,0.951170851209891,0.9346567411083541,0.8725,0.8725,0.9518072289156626,0.8838709677419355,0.9457831325301205,0.8805031446540881,0.9068627450980392,0.9068627450980392,0.8975609756097561,0.8975609756097561,0.9373425275747621
0.4492435204809991,0.8979892730712891,0.2958831191062927,0.9661492109298706,0.9980345428475375,0.97837414575806,0.9980345428475375,0.97837414575806,0.9822064056939501,0.9479166666666666,0.9479166666666666,0.9444444444444444,0.9183673469387755,0.9459459459459459,0.9183673469387755,0.9487179487179487,0.9487179487179487,0.95,0.95,0.8977835805022747
1.00000003973643,1.0,0.3333333432674408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.366993065372695,0.8844409584999084,0.017392300069332123,0.6540215015411377,0.8319463818111058,0.6448137377697944,0.8319463818111058,0.6448137377697944,0.6861081654294804,-0.3062499999999999,-0.3062499999999999,0.3721973094170403,0.1864754098360656,0.35111111111111115,0.18000000000000005,0.30388692579505305,0.30388692579505305,0.2807017543859649,0.2807017543859649,0.8022416051811515
0.5229578794876535,0.8616060018539429,0.07367989420890808,0.7612692713737488,0.6472012998166061,0.44069379043653145,0.6472012998166061,0.44069379043653145,0.5719424460431655,0.4384057971014492,0.39492753623188404,0.5625,0.3795620437956204,0.575,0.3661971830985915,0.48913043478260865,0.48913043478260865,0.5108695652173914,0.5108695652173914,0.7623725953350107
0.7579317342575397,0.9757739305496216,0.023410461843013763,0.7757311463356018,0.9809117251808422,0.8977001134036791,0.9809117251808422,0.8977001134036791,0.7594128908742821,0.7710843373493976,0.7469879518072289,0.9444444444444444,0.7391304347826086,0.9147286821705426,0.7078189300411523,0.8598726114649682,0.8598726114649682,0.8364779874213837,0.8364779874213837,0.9000512269929337
0.833816888543647,0.9846212863922119,0.0572604276239872,0.9787312150001526,0.975435049511747,0.9452122804102339,0.975435049511747,0.9452122804102339,0.887905604719764,0.8476190476190476,0.8428571428571429,0.8507462686567164,0.7961165048543689,0.835820895522388,0.7766990291262136,0.7710843373493976,0.7710843373493976,0.7529411764705882,0.7529411764705882,0.8976035251184098
0.9999999829701015,1.0,0.1428571492433548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3811180602570952,0.7874014377593994,0.009645464830100536,0.3945842385292053,0.22827140602513618,0.031127134390520173,0.22827140602513618,0.031127134390520173,1.0,0.43625,0.43625,0.25,0.06779661016949157,0.24120603015075381,0.06904761904761902,0.17959183673469392,0.17959183673469392,0.1707317073170732,0.1707317073170732,0.7801667585459957
0.23062145116589927,0.847959041595459,0.04836015775799751,0.8586466312408447,0.7272750165848723,0.45911584238388103,0.7272750165848723,0.45911584238388103,0.569620253164557,-0.03243243243243232,-0.03243243243243232,0.4666666666666667,0.2295081967213115,0.4672897196261683,0.21354166666666663,0.4,0.4,0.3870967741935484,0.3870967741935484,0.748077897464483
0.6586592491054293,0.9546618461608887,0.08012557029724121,0.9610812067985535,0.8163334332560631,0.6288154156252764,0.8163334332560631,0.6288154156252764,0.8763736263736264,0.5373134328358209,0.5373134328358209,0.7291666666666667,0.45333333333333337,0.7,0.4177215189873418,0.6296296296296297,0.6296296296296297,0.6071428571428572,0.6071428571428572,0.8204682093986863
0.9514395475387574,0.9820261597633362,0.09514395892620087,0.9719732999801636,0.9147053145319836,0.8600802871470109,0.9147053145319836,0.8600802871470109,0.9874371859296482,0.7916666666666666,0.7857142857142857,0.8490566037735849,0.8133333333333334,0.8490566037735849,0.7692307692307692,0.7931034482758621,0.7931034482758621,0.7894736842105263,0.7894736842105263,0.9250611005794108
0.9999999701976776,1.0,0.10000000149011612,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12388910487789351,0.78700190782547,0.020131072029471397,0.6471061706542969,0.19483362240716307,0.04203607019272304,0.19483362240716307,0.04203607019272304,0.581081081081081,-0.050264550264550234,0.35449735449735453,0.22857142857142854,0.06227106227106227,0.2230215827338129,0.059259259259259234,0.18232044198895025,0.18232044198895025,0.17318435754189943,0.17318435754189943,0.7691216912230202
0.7256092994095205,0.8211847543716431,0.19606930017471313,0.770124614238739,0.6405221167011359,0.5303647275361147,0.6405221167011359,0.5303647275361147,0.7987616099071208,-0.01538461538461533,-0.01538461538461533,0.56,0.3098591549295775,0.56,0.3098591549295775,0.537037037037037,0.537037037037037,0.537037037037037,0.537037037037037,0.7467990946251816
0.9658529170651152,0.9930559992790222,0.03440987318754196,0.9527143836021423,0.9926201745805052,0.9898562201994476,0.9926201745805052,0.9898562201994476,1.0,0.967479674796748,0.967479674796748,0.9830508474576272,0.9651162790697675,0.9833333333333333,0.9659090909090909,0.9726027397260274,0.9726027397260274,0.9733333333333334,0.9733333333333334,0.8318922447340013
0.6641647728474387,0.9467215538024902,0.0480288602411747,0.989249050617218,0.958142332655017,0.8457790626612874,0.958142332655017,0.8457790626612874,0.8985313751668892,0.636986301369863,0.3287671232876712,0.868421052631579,0.656934306569343,0.8375,0.6223776223776224,0.7765957446808511,0.7765957446808511,0.7446808510638299,0.7446808510638299,0.8943404019758133
0.9999999925494194,0.9999999403953552,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.1373398603870386,0.5346412658691406,0.055807508528232574,0.41043031215667725,0.19914956328238953,0.06454689215190701,0.19914956328238953,0.06454689215190701,0.9459459459459459,0.19565217391304346,0.1908212560386473,0.19354838709677424,0.09952606635071093,0.18548387096774188,0.08181818181818179,0.1678321678321678,0.1678321678321678,0.16666666666666663,0.16666666666666663,0.6035155077468667
0.253948307578876,0.7704101800918579,0.023842940106987953,0.6633601188659668,0.45830840982963217,0.4437324581298526,0.45830840982963217,0.4437324581298526,0.625,0.12624999999999997,0.11250000000000004,0.4278846153846154,0.288135593220339,0.4218009478672986,0.28941176470588237,0.3780487804878049,0.3780487804878049,0.36991869918699183,0.36991869918699183,0.7331546186601168
0.7414376917068702,0.984292209148407,0.018526984378695488,0.8918348550796509,0.9657412968389651,0.8953407872185278,0.9657412968389651,0.8953407872185278,0.822279792746114,0.7557142857142858,0.75,0.8322981366459627,0.7006172839506173,0.8375,0.6818181818181819,0.7474747474747474,0.7474747474747474,0.7360406091370558,0.7360406091370558,0.894111450526852
0.7075709774719542,0.8812304735183716,0.2535093426704407,0.9514721632003784,0.9604360499061209,0.9002290663135974,0.9604360499061209,0.9002290663135974,0.928030303030303,0.8690476190476191,0.8690476190476191,0.8666666666666667,0.7209302325581395,0.8709677419354839,0.7173913043478262,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8838106247050597
0.9999999883382217,0.9999999403953552,0.021739130839705467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.4331182196123517,0.540479838848114,0.03120320662856102,0.4693698287010193,0.2149150213834492,0.038990153932565,0.2149150213834492,0.038990153932565,1.0,0.10704607046070458,0.04200542005420049,0.1725888324873096,0.04761904761904767,0.18274111675126903,0.04871794871794877,0.13100436681222705,0.13100436681222705,0.13596491228070173,0.13596491228070173,0.6760112110914345
0.6425283600886663,0.94920414686203,0.013426363468170166,0.8295938372612,0.8414990776649902,0.5003230321123171,0.8414990776649902,0.5003230321123171,0.5334063526834611,-0.23124999999999996,0.25249999999999995,0.49132947976878616,0.26869158878504673,0.45810055865921784,0.24774774774774777,0.38075313807531386,0.38075313807531386,0.3493975903614458,0.3493975903614458,0.8128037003669589
0.6858664130708975,0.8625795841217041,0.16456180810928345,0.9199918508529663,0.8894127119098602,0.6831265236256514,0.8894127119098602,0.6831265236256514,0.6763754045307443,0.3909090909090909,0.3909090909090909,0.7441860465116279,0.5166666666666666,0.7333333333333334,0.4626865671641791,0.6170212765957447,0.6170212765957447,0.5918367346938775,0.5918367346938775,0.7918853800841593
0.7849215805530548,0.8968974947929382,0.1662122756242752,0.9441770315170288,0.7361567880740559,0.7910579844041343,0.7361567880740559,0.7910579844041343,0.8841201716738197,0.8243243243243243,0.8243243243243243,0.7586206896551724,0.6666666666666667,0.7741935483870968,0.675,0.6451612903225806,0.6451612903225806,0.6666666666666667,0.6666666666666667,0.8770125969418422
0.9999999867545234,1.0,0.1111111119389534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09594176576067764,0.8445607423782349,0.023013174533843994,0.5485843420028687,0.6507390152108148,0.2718148228230035,0.6507390152108148,0.2718148228230035,0.6750788643533123,-0.22875,-0.22875,0.3259668508287292,0.09004739336492895,0.32432432432432434,0.08624708624708621,0.2510288065843621,0.2510288065843621,0.2326530612244898,0.2326530612244898,0.6672410058102288
